goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
45807,"7222200000","80","Bars and rods not further worked than cold-formed or cold-finished"
45809,"7222201100","10","Of circular cross-section"
45810,"7222201100","20","Of a diameter of 80 mm or more containing by weight"
45811,"7222201100","80","25 % or more of nickel"
45812,"7222201900","80","Less than 25 % of nickel"
45813,"7222202100","10","Of a diameter of 25 mm or more but less than 80 mm containing by weight"
45814,"7222202100","80","25 % or more of nickel"
45815,"7222202900","80","Less than 25 % of nickel"
45816,"7222203100","10","Of a diameter of less than 25 mm containing by weight"
45817,"7222203100","80","25 % or more of nickel"
45818,"7222203900","80","Less than 25 % of nickel"
45819,"7222208100","10","Other containing by weight"
45820,"7222208100","80","25 % or more of nickel"
45821,"7222208900","80","Less than 25 % of nickel"
45826,"7222300000","80","Other bars and rods"
45828,"7222305100","10","Forged containing by weight"
45830,"7222305100","80","25 % or more of nickel"
45833,"7222309100","80","Less than 25 % of nickel"
77824,"7222309700","80","Other"
77826,"7222309710","80","Hot-rolled hot-drawn or extruded not further worked than clad"
77825,"7222309790","80","Other"
45835,"7222400000","80","Angles shapes and sections"
60251,"7222401000","80","Not further worked than hot-rolled hot-drawn or extruded"
77834,"7222405000","80","Not further worked than cold-formed or cold-finished"
77835,"7222409000","80","Other"
77836,"7222409010","80","Hot-rolled hot-drawn or extruded not further worked than clad"
77837,"7222409090","80","Other"
45846,"7223000000","80","Wire of stainless steel"
45848,"7223001100","10","Containing by weight 25 % or more of nickel"
45849,"7223001100","80","Containing by weight 28 % or more but not more than 31 % of nickel and 20 % or more but not more than 22 % of chromium"
45850,"7223001900","80","Other"
45852,"7223009100","10","Containing by weight less than 25 % of nickel"
45853,"7223009100","80","Containing by weight 13 % or more but not more than 25 % of chromium and 35 % or more but not more than 6 % of aluminium"
45854,"7223009900","80","Other"
45855,"7224000000","10","IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS OF ALLOY OR NON-ALLOY STEEL"
45856,"7224000000","80","Other alloy steel in ingots or other primary forms; semi-finished products of other alloy steel"
45857,"7224100000","80","Ingots and other primary forms"
77854,"7224101000","80","Of tool steel"
77855,"7224109000","80","Other"
45858,"7224900000","80","Other"
77857,"7224900200","80","Of tool steel"
84274,"7224900229","80","Of rectangular (including square) cross-section"
81236,"7224900289","10","Other"
81237,"7224900289","80","Hot-rolled or obtained by continuous casting"
79409,"7224900299","80","Other"
77856,"7224900300","10","Other"
77858,"7224900300","20","Of rectangular (including square) cross-section"
77859,"7224900300","30","Hot-rolled or obtained by continuous casting"
77860,"7224900300","40","The width measuring less than twice the thickness"
77861,"7224900300","80","Of high-speed steel"
45863,"7224900500","80","Containing by weight not more than 07 % of carbon 05 % or more but not more than 12 % of manganese and 06 % or more but not more than 23 % of silicon; containing by weight 00008 % or more of boron with any other element less than the minimum content referred to in note 1(f) to this chapter"
77862,"7224900700","80","Other"
77863,"7224901400","80","Other"
77864,"7224901800","80","Forged"
45874,"7224903100","10","Other"
45875,"7224903100","20","Hot-rolled or obtained by continuous casting"
45876,"7224903100","80","Containing by weight not less than 09 % but not more than 115 % of carbon not less than 05 % but not more than 2 % of chromium and if present not more than 05 % of molybdenum"
77865,"7224903800","80","Other"
77867,"7224909000","80","Forged"
45881,"7225000000","80","Flat-rolled products of other alloy steel of a width of 600 mm or more"
60252,"7225110000","10","Of silicon-electrical steel"
60253,"7225110000","80","Grain-oriented"
99768,"7225110011","10","Of a thickness exceeding 016 mm"
99769,"7225110011","80","With a maximum core loss not higher than 0.9 W/kg"
99770,"7225110015","80","With a maximum core loss higher than 0.9 W/kg but not higher than 105 W/kg"
99771,"7225110019","80","With a maximum core loss higher than 105 W/kg"
98690,"7225110090","80","Other"
60254,"7225190000","80","Other"
60255,"7225191000","80","Hot-rolled"
100846,"7225191010","80","Products clad plated or coated not in coils without patterns in relief of a thickness exceeding 10 mm and products clad plated or coated not in coils without patterns in relief of a thickness of 475 mm or more but not exceeding 10 mm and of a width of 2 050 mm or more"
100847,"7225191090","80","Other"
60256,"7225199000","80","Cold-rolled"
45896,"7225300000","80","Other not further worked than hot-rolled in coils"
77917,"7225301000","80","Of tool steel"
86504,"7225303000","80","Of high-speed steel"
87936,"7225303010","80","Not further worked than rolled; not further worked than surface-treated including cladding or simply cut into shapes other than rectangular (including square)"
87938,"7225303090","80","Other"
77918,"7225309000","80","Other"
45897,"7225400000","80","Other not further worked than hot-rolled not in coils"
77921,"7225401200","80","Of tool steel"
86505,"7225401500","80","Of high-speed steel"
77920,"7225404000","10","Other"
77935,"7225404000","80","Of a thickness exceeding 10 mm"
77945,"7225406000","80","Of a thickness of 475 mm or more but not exceeding 10 mm"
100411,"7225406010","80","Of a width of 2 050 mm or more"
100430,"7225406090","80","Other"
77946,"7225409000","80","Of a thickness of less than 475 mm"
45903,"7225500000","80","Other not further worked than cold-rolled (cold-reduced)"
86506,"7225502000","80","Of high-speed steel"
87937,"7225502010","80","Not further worked than rolled; not further worked than surface-treated including cladding or simply cut into shapes other than rectangular (including square)"
87939,"7225502090","80","Other"
86507,"7225508000","80","Other"
60259,"7225910000","10","Other"
60260,"7225910000","80","Electrolytically plated or coated with zinc"
77954,"7225910010","80","Not further worked than surface-treated including cladding or simply cut into shapes other than rectangular (including square)"
77955,"7225910090","80","Other"
60263,"7225920000","80","Otherwise plated or coated with zinc"
102678,"7225920020","80","Aluminium killed; plated or coated by hot dip galvanisation with zinc and/or with aluminium and no other metal; chemically passivated; containing by weight: 0.015% or more but not more than 0.170% of carbon 0.015% or more but not more than 0.100% of aluminium not more than 0.045% of niobium not more than 0.010% of titanium and not more than 0.010% of vanadium; presented in coils cut-to-length sheets and narrow strips"
105227,"7225920030","80","Plated or coated by hot dip galvanisation whether or not alloyed with silicon; chemically passivated; with or without any additional surface treatment such as oiling or sealing; containing by weight: not more than 05% of carbon not more than 11% of aluminium not more than 012% of niobium not more than 017% of titanium and not more than 015% of vanadium; presented in coils cut-to-length sheets and narrow strips"
102509,"7225920080","80","Other"
60266,"7225990000","80","Other"
97034,"7225990011","10","Not further worked than surface-treated including cladding or simply cut into shapes other than rectangular (including square)"
97018,"7225990011","80","Painted varnished or coated with plastics on at least one side excluding products with a final coating of zinc-dust (a zinc-rich paint containing by weight 70% or more of zinc) and excluding products with a substrate with a metallic coating of chromium or tin"
102679,"7225990022","80","Other aluminium killed; plated or coated by hot dip galvanisation with zinc and/or with aluminium and no other metal; chemically passivated; containing by weight: 0.015% or more but not more than 0.170% of carbon 0.015% or more but not more than 0.100% of aluminium not more than 0.045% of niobium not more than 0.010% of titanium and not more than 0.010% of vanadium; presented in coils cut-to-length sheets and narrow strips"
105228,"7225990023","80","Plated or coated by hot dip galvanisation with magnesium and/or aluminium whether or not alloyed with zinc whether or not alloyed with silicon; chemically passivated; with additional surface treatment such as oiling or sealing; containing by weight: not more than 05% of carbon not more than 11% of aluminium not more than 012% of niobium not more than 017% of titanium and not more than 015% of vanadium; presented in coils cut-to-length sheets and narrow strips"
102511,"7225990025","80","Other"
105238,"7225990041","10","Other of a thickness exceeding 10 mm or of a thickness of 475 mm or more but not exceeding 10 mm and of a width of 2 050 mm or more"
105229,"7225990041","80","Plated or coated by hot dip galvanisation with magnesium and/or aluminium whether or not alloyed with zinc whether or not alloyed with silicon; chemically passivated; with additional surface treatment such as oiling or sealing; containing by weight: not more than 05% of carbon not more than 11% of aluminium not more than 012% of niobium not more than 017% of titanium and not more than 015% of vanadium; presented in coils cut-to-length sheets and narrow strips"
105236,"7225990045","80","Other"
97037,"7225990091","10","Other"
97019,"7225990091","80","Painted varnished or coated with plastics on at least one side excluding so-called sandwich panels of a kind used for building applications and consisting of two outer metal sheets with a stabilising core of insulation material sandwiched between them excluding those products with a final coating of zinc-dust (a zinc-rich paint containing by weight 70% or more of zinc) and excluding products with a substrate with a metallic coating of chromium or tin"
